"","X","State","Date","BinaryPiracyIncident","TotalViolentIncidents","TotalCasualties","CoastalCasualties","InlandCasualties","CoastalIncidents","InlandIncidents","GDPpc","Population","Unemployment","FishStocks","Military","Trade","CoastlineLength","Ports","ChokepointDistance1","ChokepointDistance2","Chokepoints","MajorShippingLane","OngoingCivilWar","StateFragility","StateReach","CountPiracyIncidents","Monsoon","Year"
"1940",13215,"Sudan","Apr 1996",0,1,0,0,0,0,1,300.5649303,24782383,15.41600037,3769.478906,2.380152244,20.02981219,853,1,524,494,4,0,0,24,5.791941,0,0,"1996"
"1941",13216,"Sudan","May 1996",0,3,26,0,0,0,3,300.5649303,24782383,15.41600037,3769.478906,2.380152244,20.02981219,853,1,524,494,4,0,0,24,5.791941,0,0,"1996"
"1942",13217,"Sudan","Jun 1996",0,7,40,12,28,2,5,300.5649303,24782383,15.41600037,3769.478906,2.380152244,20.02981219,853,1,524,494,4,0,0,24,5.791941,0,0,"1996"
"1943",13218,"Sudan","Jul 1996",0,9,22,3,19,1,8,300.5649303,24782383,15.41600037,3769.478906,2.380152244,20.02981219,853,1,524,494,4,0,0,24,5.791941,0,0,"1996"
"1944",13219,"Sudan","Aug 1996",0,1,5,0,0,0,1,300.5649303,24782383,15.41600037,3769.478906,2.380152244,20.02981219,853,1,524,494,4,0,0,24,5.791941,0,0,"1996"
"1945",13220,"Sudan","Sep 1996",0,1,5,0,0,0,1,300.5649303,24782383,15.41600037,3769.478906,2.380152244,20.02981219,853,1,524,494,4,0,0,24,5.791941,0,0,"1996"
"1946",13221,"Sudan","Oct 1996",0,6,84,0,0,0,6,300.5649303,24782383,15.41600037,3769.478906,2.380152244,20.02981219,853,1,524,494,4,0,0,24,5.791941,0,0,"1996"
"1947",13222,"Sudan","Nov 1996",0,3,23,0,0,0,3,300.5649303,24782383,15.41600037,3769.478906,2.380152244,20.02981219,853,1,524,494,4,0,0,24,5.791941,0,0,"1996"
"1948",13223,"Sudan","Dec 1996",0,6,136,0,0,0,6,300.5649303,24782383,15.41600037,3769.478906,2.380152244,20.02981219,853,1,524,494,4,0,0,24,5.791941,0,0,"1996"
"1949",13224,"Sudan","Jan 1997",0,1,50,0,0,0,1,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1950",13225,"Sudan","Feb 1997",0,19,1145,399,746,3,16,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1951",13226,"Sudan","Mar 1997",0,9,115,65,50,3,6,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1952",13227,"Sudan","Apr 1997",0,22,1420,312,1108,3,19,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1953",13228,"Sudan","May 1997",0,5,252,0,252,1,4,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1954",13229,"Sudan","Jun 1997",0,4,753,0,0,0,4,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1955",13230,"Sudan","Jul 1997",0,1,2,0,0,0,1,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1956",13231,"Sudan","Aug 1997",0,4,94,0,0,0,4,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1957",13232,"Sudan","Sep 1997",0,8,455,0,0,0,8,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1958",13233,"Sudan","Oct 1997",0,2,110,10,100,1,1,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1959",13234,"Sudan","Nov 1997",0,6,37,0,0,0,6,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1960",13235,"Sudan","Dec 1997",0,4,273,0,0,0,4,378.9546756,25413917,15.3920002,4137.53066,1.173793483,17.85861324,853,1,524,494,4,0,0,23,5.791941,0,0,"1997"
"1961",13236,"Sudan","Jan 1998",0,6,216,96,120,1,5,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1962",13237,"Sudan","Feb 1998",0,22,1789,85,1704,4,18,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1963",13238,"Sudan","Mar 1998",0,10,256,91,165,1,9,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1964",13239,"Sudan","Apr 1998",0,5,834,0,0,0,5,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1965",13240,"Sudan","May 1998",0,8,159,22,137,2,6,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1966",13241,"Sudan","Jun 1998",0,14,523,218,305,1,13,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1967",13242,"Sudan","Jul 1998",0,16,579,302,277,4,12,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1968",13243,"Sudan","Aug 1998",0,7,565,411,154,2,5,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1969",13244,"Sudan","Sep 1998",0,7,52,20,32,3,4,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1970",13245,"Sudan","Oct 1998",0,18,782,20,762,1,17,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1971",13246,"Sudan","Nov 1998",0,4,154,0,0,0,4,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1972",13247,"Sudan","Dec 1998",0,7,168,0,0,0,7,355.1524309,26015521,15.38399982,5134.796146,1.336604385,21.87513604,853,1,524,494,4,0,0,23,5.791941,0,0,"1998"
"1973",13248,"Sudan","Jan 1999",0,8,97,16,81,3,5,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1974",13249,"Sudan","Feb 1999",0,17,739,395,344,8,9,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1975",13250,"Sudan","Mar 1999",0,5,88,42,46,1,4,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1976",13251,"Sudan","Apr 1999",0,6,162,0,0,0,6,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1977",13252,"Sudan","May 1999",0,7,292,120,172,1,6,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1978",13253,"Sudan","Jun 1999",0,11,176,3,173,1,10,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1979",13254,"Sudan","Jul 1999",0,2,52,0,0,0,2,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1980",13255,"Sudan","Aug 1999",0,7,454,37,417,1,6,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1981",13256,"Sudan","Sep 1999",0,1,5,5,0,1,0,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1982",13257,"Sudan","Oct 1999",0,3,15,3,12,1,2,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1983",13258,"Sudan","Nov 1999",0,4,64,0,0,0,4,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1984",13259,"Sudan","Dec 1999",0,0,0,0,0,0,0,328.0685926,26626520,15.47200012,6885.862376,1.689694836,24.71436749,853,1,524,494,4,0,0,23,5.791941,0,0,"1999"
"1985",13260,"Sudan","Jan 2000",0,1,20,0,0,0,1,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1986",13261,"Sudan","Feb 2000",0,2,14,0,0,0,2,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1987",13262,"Sudan","Mar 2000",0,4,46,0,0,0,4,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1988",13263,"Sudan","Apr 2000",0,8,61,4,57,1,7,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1989",13264,"Sudan","May 2000",0,7,262,84,178,2,5,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1990",13265,"Sudan","Jun 2000",0,6,548,304,244,2,4,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1991",13266,"Sudan","Jul 2000",0,8,1037,197,840,1,7,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1992",13267,"Sudan","Aug 2000",0,12,463,15,448,1,11,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1993",13268,"Sudan","Sep 2000",0,3,12,0,0,0,3,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1994",13269,"Sudan","Oct 2000",0,4,482,0,0,0,4,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1995",13270,"Sudan","Nov 2000",0,3,4,0,0,0,3,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1996",13271,"Sudan","Dec 2000",0,6,578,0,0,0,6,366.1728076,27275015,15.43599987,5146.074138,1.793952098,29.40423446,853,1,524,494,4,0,0,23,5.791941,0,0,"2000"
"1997",13272,"Sudan","Jan 2001",0,8,30,0,0,0,8,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"1998",13273,"Sudan","Feb 2001",0,15,908,23,885,2,13,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"1999",13274,"Sudan","Mar 2001",0,2,37,0,0,0,2,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2000",13275,"Sudan","Apr 2001",0,0,0,0,0,0,0,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2001",13276,"Sudan","May 2001",0,6,275,259,16,3,3,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2002",13277,"Sudan","Jun 2001",0,10,822,151,671,2,8,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2003",13278,"Sudan","Jul 2001",0,11,463,1,462,1,10,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2004",13279,"Sudan","Aug 2001",0,6,62,0,0,0,6,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2005",13280,"Sudan","Sep 2001",0,7,114,0,0,0,7,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2006",13281,"Sudan","Oct 2001",0,3,206,0,0,0,3,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2007",13282,"Sudan","Nov 2001",0,7,466,0,0,0,7,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2008",13283,"Sudan","Dec 2001",0,5,112,0,0,0,5,383.0159987,27971082,15.43099976,5531.699509,0.592259763,24.19332776,853,1,524,494,4,0,0,22,5.791941,0,0,"2001"
"2009",13284,"Sudan","Jan 2002",0,2,254,0,0,0,2,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2010",13285,"Sudan","Feb 2002",0,4,386,0,0,0,4,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2011",13286,"Sudan","Mar 2002",0,2,26,0,0,0,2,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2012",13287,"Sudan","Apr 2002",0,8,475,0,0,0,8,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2013",13288,"Sudan","May 2002",0,8,499,0,0,0,8,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2014",13289,"Sudan","Jun 2002",0,6,101,0,0,0,6,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2015",13290,"Sudan","Jul 2002",0,7,372,0,0,0,7,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2016",13291,"Sudan","Aug 2002",0,1,9,0,0,0,1,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2017",13292,"Sudan","Sep 2002",0,0,0,0,0,0,0,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2018",13293,"Sudan","Oct 2002",0,8,1081,0,0,0,8,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2019",13294,"Sudan","Nov 2002",0,7,209,0,209,1,6,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2020",13295,"Sudan","Dec 2002",0,3,68,0,0,0,3,418.2518413,28704778,15.52900028,5598.068618,2.727311417,31.39638942,853,1,524,494,4,0,0,23,5.791941,0,0,"2002"
"2021",13296,"Sudan","Jan 2003",0,1,1,0,0,0,1,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,0,23,5.791941,0,0,"2003"
"2022",13297,"Sudan","Feb 2003",0,8,81,0,0,0,8,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2023",13298,"Sudan","Mar 2003",0,3,5,0,0,0,3,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2024",13299,"Sudan","Apr 2003",0,0,0,0,0,0,0,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2025",13300,"Sudan","May 2003",0,4,438,164,274,2,2,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2026",13301,"Sudan","Jun 2003",0,5,22,0,0,0,5,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2027",13302,"Sudan","Jul 2003",0,7,534,0,0,0,7,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2028",13303,"Sudan","Aug 2003",0,14,619,382,237,2,12,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2029",13304,"Sudan","Sep 2003",0,17,862,312,550,2,15,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2030",13305,"Sudan","Oct 2003",0,4,42,0,0,0,4,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2031",13306,"Sudan","Nov 2003",0,6,187,16,171,2,4,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2032",13307,"Sudan","Dec 2003",0,16,479,5,474,1,15,484.8447351,29460519,15.53800011,6199.788154,2.7752572,31.99763154,853,1,524,494,4,0,1,23,5.791941,0,0,"2003"
"2033",13308,"Sudan","Jan 2004",0,19,1741,237,1504,6,13,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2034",13309,"Sudan","Feb 2004",0,24,1903,0,1903,1,23,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2035",13310,"Sudan","Mar 2004",0,30,1625,34,1591,3,27,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2036",13311,"Sudan","Apr 2004",0,32,1418,198,1220,5,27,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2037",13312,"Sudan","May 2004",0,8,47,32,15,1,7,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2038",13313,"Sudan","Jun 2004",0,9,432,24,408,1,8,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2039",13314,"Sudan","Jul 2004",0,21,297,6,291,1,20,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2040",13315,"Sudan","Aug 2004",0,21,539,0,0,0,21,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2041",13316,"Sudan","Sep 2004",0,23,237,5,232,2,21,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2042",13317,"Sudan","Oct 2004",0,16,265,0,0,0,16,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2043",13318,"Sudan","Nov 2004",0,17,159,9,150,2,15,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2044",13319,"Sudan","Dec 2004",0,11,297,1,296,1,10,573.3069261,30214193,15.44799995,7413.214225,NA,37.79031548,853,1,524,494,4,0,1,23,5.791941,0,0,"2004"
"2045",13320,"Sudan","Jan 2005",0,11,127,0,0,0,11,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2046",13321,"Sudan","Feb 2005",0,17,421,22,399,2,15,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2047",13322,"Sudan","Mar 2005",1,2,19,0,0,0,2,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,1,0,"2005"
"2048",13323,"Sudan","Apr 2005",0,17,48,0,0,0,17,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2049",13324,"Sudan","May 2005",0,9,67,1,66,1,8,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2050",13325,"Sudan","Jun 2005",0,2,16,0,0,0,2,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2051",13326,"Sudan","Jul 2005",0,1,4,0,0,0,1,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2052",13327,"Sudan","Aug 2005",0,3,16,0,0,0,3,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2053",13328,"Sudan","Sep 2005",0,6,165,111,54,1,5,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2054",13329,"Sudan","Oct 2005",0,11,268,0,0,0,11,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2055",13330,"Sudan","Nov 2005",0,7,327,1,326,1,6,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2056",13331,"Sudan","Dec 2005",0,8,118,44,74,1,7,689.209557,30949516,15.33100033,7297.770377,2.173929041,47.58002131,853,1,524,494,4,0,1,23,5.791941,0,0,"2005"
"2057",13332,"Sudan","Jan 2006",0,4,36,20,16,2,2,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2058",13333,"Sudan","Feb 2006",0,3,179,0,0,0,3,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2059",13334,"Sudan","Mar 2006",0,5,17,0,0,0,5,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2060",13335,"Sudan","Apr 2006",0,10,84,0,0,0,10,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2061",13336,"Sudan","May 2006",0,10,118,0,0,0,10,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2062",13337,"Sudan","Jun 2006",0,15,114,6,108,2,13,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2063",13338,"Sudan","Jul 2006",0,6,14,0,0,0,6,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2064",13339,"Sudan","Aug 2006",0,11,337,0,0,0,11,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2065",13340,"Sudan","Sep 2006",0,4,205,0,0,0,4,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2066",13341,"Sudan","Oct 2006",0,5,214,2,212,2,3,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2067",13342,"Sudan","Nov 2006",0,4,571,3,568,1,3,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2068",13343,"Sudan","Dec 2006",0,22,231,12,219,1,21,905.3097449,31661823,15.08600044,2485.511695,2.757666696,45.7449141,853,1,524,494,4,0,1,24,5.791941,0,0,"2006"
"2069",13344,"Sudan","Jan 2007",0,14,103,10,93,3,11,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2070",13345,"Sudan","Feb 2007",0,11,220,0,0,0,11,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2071",13346,"Sudan","Mar 2007",1,5,59,0,0,0,5,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,2,0,"2007"
"2072",13347,"Sudan","Apr 2007",0,8,89,11,78,1,7,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2073",13348,"Sudan","May 2007",0,7,65,3,62,1,6,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2074",13349,"Sudan","Jun 2007",0,4,64,4,60,1,3,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2075",13350,"Sudan","Jul 2007",0,4,19,4,15,1,3,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2076",13351,"Sudan","Aug 2007",0,11,344,0,0,0,11,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2077",13352,"Sudan","Sep 2007",0,9,197,0,0,0,9,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2078",13353,"Sudan","Oct 2007",0,6,45,1,44,1,5,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2079",13354,"Sudan","Nov 2007",0,2,38,0,0,0,2,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
"2080",13355,"Sudan","Dec 2007",0,1,31,0,0,0,1,1128.41035,32360621,14.87199974,4605.562657,1.273635642,44.55307091,853,1,524,494,4,0,1,24,5.791941,0,0,"2007"
